property_type,price,location,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,avg_banks_distance,avg_parks_distance,avg_hospitals_distance,avg_schools_distance
House,14000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7.3,2.37,1.94,3.37,1.52
House,15000000,Bahria Town Rawalpindi,33.5,73.09,6,4,For Sale,Marla,7.3,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,7.3,1.69,1.29,3.23,1.50
House,16200000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,7.3,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,7.5,1.69,1.29,3.23,1.50
House,9500000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,9500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,9600000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,9700000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,9800000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,9900000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,5,5,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,10700000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,8,2.89,2.39,3.56,2.01
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,2,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11100000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11200000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,11800000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,3,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,13900000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14200000,Bahria Town Rawalpindi,33.49,73.08,6,6,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,8,2.37,1.94,3.37,1.52
House,14600000,Bahria Town Rawalpindi,33.49,73.09,5,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,5,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,4,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,6,5,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,6,7,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,4,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,5,5,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,6,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,3,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,7,5,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,4,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,5,5,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,5,5,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,5,4,For Sale,Marla,8,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,6,6,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,4,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,7,7,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,5,3,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,18000000,Bahria Town Rawalpindi,33.5,73.09,5,4,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,18000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,8,1.69,1.29,3.23,1.50
House,19000000,Bahria Town Rawalpindi,33.5,73.1,4,4,For Sale,Marla,8,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,8,1.64,1.27,3.31,1.41
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,6,For Sale,Marla,8.5,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,9,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,9,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,9,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,9,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,9,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,9,1.69,1.29,3.23,1.50
House,18500000,Bahria Town Rawalpindi,33.5,73.1,6,5,For Sale,Marla,9,1.64,1.27,3.31,1.41
House,19500000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,9,1.64,1.27,3.31,1.41
House,19500000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,9,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,9,1.64,1.27,3.31,1.41
House,21500000,Bahria Town Rawalpindi,33.5,73.1,7,7,For Sale,Marla,9,1.64,1.27,3.31,1.41
House,24000000,Bahria Town Rawalpindi,33.53,73.12,5,4,For Sale,Marla,9.3,4.19,4.42,6.45,5.14
House,15000000,Bahria Town Rawalpindi,33.49,73.09,6,5,For Sale,Marla,9.5,2.03,1.70,3.32,1.19
House,12300000,Bahria Town Rawalpindi,33.49,73.08,2,2,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,2,2,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,13700000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,10,2.37,1.94,3.37,1.52
House,15000000,Bahria Town Rawalpindi,33.49,73.09,7,5,For Sale,Marla,10,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,5,5,For Sale,Marla,10,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.49,73.09,6,5,For Sale,Marla,10,2.03,1.70,3.32,1.19
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,6,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,7,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,7,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,5,3,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,15500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,8,6,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16200000,Bahria Town Rawalpindi,33.5,73.09,5,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,7,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,6,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,3,6,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,5,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,3,2,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17300000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,6,6,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,5,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,7,5,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,6,For Sale,Marla,10,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,10,1.69,1.29,3.23,1.50
